﻿觀測時間(hour),測站氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),全天空日射量(MJ/㎡),TxSoil0cm,TxSoil5cm,TxSoil20cm,TxSoil50cm,TxSoil100cm,日照時數(hour),TxSoil10cm
2024-06-06,1009.0,1010.7,2024-06-06T00:01:00,1007.2,2024-06-06T17:07:00,25.4,31.3,2024-06-06T11:16:00,23.0,2024-06-06T23:31:00,89.0,63.0,2024-06-06T11:27:00,0.8,51.0,5.1,3.0,2024-06-06T14:26:00,5.0,10.2,25.0,25.1,25.1,25.0,24.1,-99.8,25.1
2024-06-07,1007.2,1008.9,2024-06-07T00:01:00,1005.2,2024-06-07T15:17:00,26.1,31.0,2024-06-07T11:22:00,23.3,2024-06-07T00:01:00,85.0,67.0,2024-06-07T10:42:00,1.6,15.0,7.8,9.0,2024-06-07T15:20:00,0.0,26.0,25.5,25.3,25.2,25.1,24.1,-99.8,25.2
2024-06-08,1007.0,1009.0,2024-06-08T22:09:00,1005.2,2024-06-08T15:13:00,27.4,32.0,2024-06-08T13:57:00,24.2,2024-06-08T02:42:00,85.0,66.0,2024-06-08T15:12:00,0.7,360.0,5.4,315.0,2024-06-08T15:14:00,0.0,26.6,26.6,26.0,25.5,25.1,24.1,-99.8,25.8
2024-06-09,1009.0,1010.5,2024-06-09T22:31:00,1006.8,2024-06-09T04:29:00,28.3,33.4,2024-06-09T13:01:00,24.7,2024-06-09T05:02:00,84.0,59.0,2024-06-09T12:59:00,1.5,108.0,8.3,145.0,2024-06-09T15:46:00,0.0,17.2,27.0,26.4,25.8,25.3,24.2,-99.8,26.1
2024-06-10,1009.5,1010.8,2024-06-10T22:48:00,1007.2,2024-06-10T16:31:00,27.8,32.9,2024-06-10T13:28:00,25.0,2024-06-10T04:02:00,87.0,63.0,2024-06-10T15:14:00,2.3,139.0,8.1,218.0,2024-06-10T13:00:00,10.0,15.9,26.4,26.3,26.0,25.5,24.2,-99.8,26.1
2024-06-11,1008.5,1010.7,2024-06-11T07:41:00,1006.3,2024-06-11T16:32:00,28.1,33.9,2024-06-11T11:45:00,24.9,2024-06-11T08:00:00,86.0,62.0,2024-06-11T11:46:00,3.7,180.0,13.1,216.0,2024-06-11T15:27:00,9.0,23.0,26.7,26.5,26.1,25.6,24.3,-99.8,26.3
2024-06-12,1007.2,1008.4,2024-06-12T11:19:00,1006.0,2024-06-12T17:25:00,28.1,33.5,2024-06-12T14:13:00,25.4,2024-06-12T05:12:00,86.0,63.0,2024-06-12T10:47:00,3.6,190.0,10.4,219.0,2024-06-12T12:50:00,3.0,23.1,26.8,26.7,26.2,25.7,24.3,-99.8,26.5
2024-06-13,1005.5,1007.4,2024-06-13T09:08:00,1003.6,2024-06-13T18:05:00,28.0,33.3,2024-06-13T14:36:00,24.6,2024-06-13T06:21:00,86.0,61.0,2024-06-13T14:38:00,3.2,223.0,10.2,215.0,2024-06-13T15:58:00,21.0,17.7,26.6,26.5,26.3,25.8,24.4,-99.8,26.4
2024-06-14,1005.2,1007.1,2024-06-14T22:59:00,1003.8,2024-06-14T16:40:00,28.7,34.0,2024-06-14T15:04:00,25.3,2024-06-14T06:11:00,84.0,61.0,2024-06-14T15:04:00,3.5,184.0,9.1,195.0,2024-06-14T08:10:00,7.0,20.4,26.9,26.7,26.4,25.9,24.5,-99.8,26.6
2024-06-15,1006.0,1008.0,2024-06-15T23:07:00,1004.2,2024-06-15T16:06:00,29.7,35.5,2024-06-15T15:08:00,25.5,2024-06-15T00:31:00,80.0,56.0,2024-06-15T12:30:00,3.8,217.0,11.2,214.0,2024-06-15T10:48:00,0.0,25.7,27.6,27.1,26.6,26.0,24.6,-99.8,26.9
2024-06-16,1007.3,1008.7,2024-06-16T22:25:00,1006.2,2024-06-16T15:54:00,29.4,35.5,2024-06-16T13:08:00,25.8,2024-06-16T05:01:00,81.0,54.0,2024-06-16T13:54:00,2.9,223.0,10.5,236.0,2024-06-16T13:31:00,0.0,21.6,27.7,27.3,26.8,26.1,24.6,-99.8,27.1
2024-06-17,1007.2,1008.9,2024-06-17T10:26:00,1005.6,2024-06-17T15:31:00,29.5,35.0,2024-06-17T13:31:00,26.5,2024-06-17T05:12:00,80.0,55.0,2024-06-17T13:47:00,3.2,228.0,11.9,220.0,2024-06-17T12:51:00,0.0,22.3,27.9,27.4,26.9,26.2,24.7,-99.8,27.2
2024-06-18,1006.9,1008.2,2024-06-18T08:26:00,1005.3,2024-06-18T16:55:00,29.5,35.4,2024-06-18T13:01:00,25.6,2024-06-18T05:15:00,81.0,51.0,2024-06-18T12:31:00,2.2,170.0,9.2,261.0,2024-06-18T13:57:00,0.0,23.6,28.0,27.5,27.0,26.3,24.8,-99.8,27.2
2024-06-19,1006.5,1007.8,2024-06-19T09:29:00,1004.8,2024-06-19T16:28:00,29.2,35.0,2024-06-19T10:49:00,25.3,2024-06-19T05:22:00,82.0,55.0,2024-06-19T14:38:00,2.2,123.0,9.8,253.0,2024-06-19T14:47:00,0.0,26.4,28.0,27.5,27.1,26.4,24.9,-99.8,27.3
2024-06-20,1005.8,1007.2,2024-06-20T22:13:00,1003.8,2024-06-20T16:04:00,29.5,35.3,2024-06-20T13:33:00,25.0,2024-06-20T02:00:00,79.0,55.0,2024-06-20T13:26:00,2.5,133.0,8.5,263.0,2024-06-20T15:01:00,0.0,27.6,28.3,27.7,27.1,26.5,24.9,-99.8,27.4
2024-06-21,1005.8,1007.6,2024-06-21T22:38:00,1003.8,2024-06-21T15:26:00,30.8,35.9,2024-06-21T12:00:00,25.9,2024-06-21T04:11:00,77.0,55.0,2024-06-21T12:02:00,2.5,218.0,9.3,258.0,2024-06-21T14:15:00,0.0,29.1,28.9,28.1,27.3,26.6,25.0,-99.8,27.7
2024-06-22,1006.4,1008.6,2024-06-22T22:41:00,1004.6,2024-06-22T15:58:00,31.1,36.9,2024-06-22T11:35:00,26.5,2024-06-22T05:02:00,77.0,53.0,2024-06-22T14:09:00,3.7,186.0,10.7,258.0,2024-06-22T13:35:00,0.0,28.5,29.3,28.4,27.5,26.7,25.1,-99.8,28.0
2024-06-23,1007.5,1009.1,2024-06-23T22:28:00,1005.6,2024-06-23T16:10:00,31.0,37.1,2024-06-23T12:30:00,26.9,2024-06-23T22:39:00,74.0,51.0,2024-06-23T12:52:00,3.8,236.0,11.9,226.0,2024-06-23T14:42:00,0.0,27.9,29.2,28.3,27.6,26.8,25.1,-99.8,28.0
2024-06-24,1008.6,1010.4,2024-06-24T23:10:00,1006.2,2024-06-24T15:28:00,29.9,37.5,2024-06-24T11:09:00,25.8,2024-06-24T04:01:00,78.0,47.0,2024-06-24T12:51:00,2.4,147.0,10.1,266.0,2024-06-24T15:01:00,0.0,20.1,28.4,27.9,27.5,26.9,25.2,-99.8,27.7
2024-06-25,1010.0,1012.8,2024-06-25T22:04:00,1007.7,2024-06-25T15:22:00,29.2,36.4,2024-06-25T12:00:00,23.3,2024-06-25T18:02:00,79.0,51.0,2024-06-25T13:03:00,2.6,246.0,9.8,123.0,2024-06-25T17:25:00,13.0,23.7,27.9,27.5,27.4,26.9,25.3,-99.8,27.4
2024-06-26,1011.5,1012.7,2024-06-26T22:35:00,1010.1,2024-06-26T14:43:00,29.5,34.4,2024-06-26T10:38:00,25.2,2024-06-26T05:32:00,77.0,57.0,2024-06-26T10:38:00,1.4,3.0,6.8,325.0,2024-06-26T13:56:00,0.0,25.9,27.7,27.4,27.1,26.8,25.3,-99.8,27.3
2024-06-27,1011.3,1012.7,2024-06-27T04:01:00,1008.9,2024-06-27T16:40:00,29.8,34.5,2024-06-27T12:26:00,25.2,2024-06-27T23:52:00,75.0,52.0,2024-06-27T12:19:00,0.9,328.0,6.2,318.0,2024-06-27T13:48:00,0.0,25.9,28.1,27.7,27.3,26.8,25.4,-99.8,27.5
2024-06-28,1009.4,1011.2,2024-06-28T00:01:00,1007.1,2024-06-28T15:02:00,30.5,37.5,2024-06-28T12:22:00,24.4,2024-06-28T04:52:00,74.0,45.0,2024-06-28T12:22:00,2.7,206.0,11.3,237.0,2024-06-28T14:48:00,0.0,25.6,28.4,27.7,27.3,26.8,25.4,-99.8,27.5
2024-06-29,1008.5,1010.5,2024-06-29T20:40:00,1006.2,2024-06-29T16:21:00,30.1,37.3,2024-06-29T12:40:00,25.5,2024-06-29T20:00:00,73.0,42.0,2024-06-29T13:46:00,4.7,201.0,14.6,235.0,2024-06-29T17:00:00,1.0,28.7,28.3,27.7,27.3,26.9,25.4,-99.8,27.5
2024-06-29,1008.5,1010.5,2024-06-29T20:40:00,1006.2,2024-06-29T16:21:00,30.1,37.3,2024-06-29T12:40:00,25.5,2024-06-29T20:00:00,73.0,42.0,2024-06-29T13:46:00,4.7,201.0,14.6,235.0,2024-06-29T17:00:00,1.0,28.7,28.3,27.7,27.3,26.9,25.4,-99.8,27.5
2024-06-30,1007.9,1009.5,2024-06-30T08:22:00,1006.1,2024-06-30T18:07:00,30.0,36.0,2024-06-30T12:38:00,25.6,2024-06-30T01:21:00,74.0,51.0,2024-06-30T15:48:00,3.4,207.0,13.8,227.0,2024-06-30T12:46:00,0.5,26.0,28.0,27.5,27.2,26.8,25.4,-99.8,27.3
2024-07-01,1006.5,1008.0,2024-07-01T07:27:00,1004.6,2024-07-01T16:33:00,30.6,36.9,2024-07-01T13:20:00,26.2,2024-07-01T05:02:00,75.0,49.0,2024-07-01T13:18:00,3.8,197.0,10.6,259.0,2024-07-01T14:04:00,0.0,27.8,28.9,28.0,27.3,26.8,25.5,-99.8,27.6
2024-07-02,1008.2,1011.4,2024-07-02T22:01:00,1006.1,2024-07-02T04:13:00,30.3,36.6,2024-07-02T10:50:00,25.7,2024-07-03T00:00:00,74.0,52.0,2024-07-02T09:52:00,3.5,191.0,11.0,260.0,2024-07-02T13:43:00,0.0,28.6,29.1,28.2,27.5,26.9,25.5,-99.8,27.9
2024-07-03,1012.0,1014.1,2024-07-03T22:57:00,1009.8,2024-07-03T02:09:00,29.4,36.0,2024-07-03T10:22:00,24.6,2024-07-03T05:21:00,77.0,47.0,2024-07-03T10:23:00,1.6,278.0,9.0,279.0,2024-07-03T14:48:00,1.5,26.2,28.3,27.7,27.4,26.9,25.5,-99.8,27.5
2024-07-04,1011.4,1013.9,2024-07-04T00:05:00,1009.6,2024-07-04T16:31:00,29.7,34.0,2024-07-04T13:09:00,25.8,2024-07-04T04:32:00,80.0,61.0,2024-07-04T13:09:00,1.3,317.0,7.9,306.0,2024-07-04T14:03:00,0.0,27.0,28.5,28.0,27.4,26.9,25.5,-99.8,27.7
2024-07-05,1008.6,1010.3,2024-07-05T00:01:00,1006.5,2024-07-05T15:42:00,30.0,34.8,2024-07-05T13:04:00,25.9,2024-07-05T05:17:00,79.0,57.0,2024-07-05T12:58:00,1.4,3.0,6.7,311.0,2024-07-05T14:00:00,0.0,27.8,29.0,28.2,27.5,27.0,25.6,-99.8,27.8
2024-07-06,1008.8,1010.6,2024-07-06T17:40:00,1007.1,2024-07-06T16:05:00,28.9,35.2,2024-07-06T10:14:00,23.8,2024-07-06T18:42:00,81.0,55.0,2024-07-06T13:30:00,1.8,102.0,11.6,136.0,2024-07-06T17:48:00,3.5,26.1,28.3,27.9,27.6,27.1,25.6,-99.8,27.7
2024-07-07,1009.6,1010.6,2024-07-07T22:30:00,1007.9,2024-07-07T15:07:00,27.8,35.0,2024-07-07T12:32:00,23.0,2024-07-07T18:22:00,80.0,52.0,2024-07-07T14:59:00,1.5,280.0,11.0,129.0,2024-07-07T16:40:00,4.5,26.3,26.7,27.0,27.2,27.0,25.6,-99.8,27.1
2024-07-08,1008.7,1010.6,2024-07-08T17:08:00,1006.9,2024-07-08T15:35:00,26.9,33.5,2024-07-08T11:03:00,21.5,2024-07-08T17:31:00,82.0,56.0,2024-07-08T11:20:00,1.7,94.0,15.0,146.0,2024-07-08T16:31:00,18.0,23.7,25.9,26.1,26.6,26.9,25.7,-99.8,26.4
2024-07-09,1008.4,1009.5,2024-07-09T20:53:00,1006.9,2024-07-09T03:38:00,28.1,34.9,2024-07-09T15:18:00,22.2,2024-07-09T04:03:00,77.0,52.0,2024-07-09T11:39:00,1.7,101.0,7.4,269.0,2024-07-09T13:44:00,0.0,23.2,26.2,26.1,26.2,26.6,25.7,-99.8,26.1
2024-07-10,1008.3,-99.8,-99.8,-99.8,-99.8,29.4,-99.8,-99.8,-99.8,-99.8,78.0,-99.8,-99.8,2.7,183.0,-99.8,-99.8,-99.8,0.0,21.2,30.3,28.4,27.1,26.5,25.7,-99.8,27.7
2024-07-11,1006.7,1007.8,2024-07-11T03:11:00,1005.1,2024-07-11T16:21:00,29.7,35.8,2024-07-11T12:23:00,25.9,2024-07-11T03:15:00,77.0,51.0,2024-07-11T12:23:00,2.8,144.0,10.0,257.0,2024-07-11T13:58:00,0.0,27.4,31.5,29.4,27.8,26.9,25.6,-99.8,28.6
2024-07-12,1004.9,1006.1,2024-07-12T00:02:00,1003.2,2024-07-12T17:08:00,30.2,36.6,2024-07-12T11:14:00,25.8,2024-07-12T05:24:00,74.0,45.0,2024-07-12T11:48:00,2.3,155.0,8.0,259.0,2024-07-12T16:10:00,0.0,26.6,32.5,30.0,28.3,27.1,25.7,-99.8,29.1
2024-07-13,1005.6,1007.9,2024-07-13T22:09:00,1003.9,2024-07-13T01:52:00,30.0,36.1,2024-07-13T12:02:00,25.6,2024-07-13T00:01:00,73.0,46.0,2024-07-13T14:35:00,2.2,101.0,8.1,251.0,2024-07-13T13:34:00,0.0,26.8,32.6,30.4,28.7,27.4,25.7,-99.8,29.5
2024-07-14,1007.7,1009.3,2024-07-14T22:51:00,1006.7,2024-07-14T01:19:00,29.6,35.5,2024-07-14T11:08:00,24.2,2024-07-14T04:00:00,73.0,49.0,2024-07-14T11:36:00,1.2,8.0,6.6,320.0,2024-07-14T12:20:00,0.0,26.7,32.6,30.3,28.7,27.6,25.8,-99.8,29.4
2024-07-15,1008.9,1010.6,2024-07-15T07:06:00,1006.1,2024-07-15T16:42:00,29.6,35.2,2024-07-15T11:40:00,25.4,2024-07-15T00:01:00,74.0,52.0,2024-07-15T14:29:00,1.6,189.0,8.4,189.0,2024-07-15T18:57:00,0.0,24.8,32.7,30.5,28.9,27.7,25.9,-99.8,29.6
2024-07-16,1009.3,1010.6,2024-07-16T23:43:00,1007.7,2024-07-16T15:16:00,29.5,35.6,2024-07-16T12:46:00,24.6,2024-07-16T05:12:00,74.0,52.0,2024-07-16T12:03:00,1.3,349.0,7.3,144.0,2024-07-16T17:17:00,0.5,27.9,33.1,30.7,28.9,27.8,26.0,-99.8,29.7
2024-07-17,1009.7,1011.6,2024-07-17T19:58:00,1007.8,2024-07-17T15:57:00,29.0,35.4,2024-07-17T13:22:00,24.2,2024-07-17T18:29:00,78.0,52.0,2024-07-17T11:19:00,1.4,117.0,8.2,172.0,2024-07-17T17:31:00,6.5,27.8,32.3,30.6,29.1,27.9,26.0,-99.8,29.8
2024-07-18,1009.5,1010.7,2024-07-18T21:58:00,1007.6,2024-07-18T16:26:00,29.2,35.5,2024-07-18T13:22:00,24.5,2024-07-18T04:00:00,78.0,52.0,2024-07-18T11:17:00,1.1,196.0,7.4,318.0,2024-07-18T15:22:00,1.0,27.3,31.7,30.2,28.9,27.9,26.1,-99.8,29.5
2024-07-19,1007.8,1009.7,2024-07-19T00:02:00,1006.1,2024-07-19T16:20:00,30.3,34.4,2024-07-19T12:23:00,26.6,2024-07-19T03:02:00,79.0,59.0,2024-07-19T13:23:00,1.2,339.0,8.1,312.0,2024-07-19T14:06:00,0.0,26.2,32.1,30.5,29.1,27.9,26.2,-99.8,29.8
2024-07-20,1007.9,1009.5,2024-07-20T22:05:00,1006.4,2024-07-20T14:41:00,30.3,35.2,2024-07-20T12:22:00,27.2,2024-07-20T04:52:00,80.0,59.0,2024-07-20T12:51:00,1.0,320.0,7.2,324.0,2024-07-20T12:29:00,0.0,21.6,32.3,30.6,29.2,28.1,26.2,-99.8,29.9
2024-07-21,1007.4,1008.9,2024-07-21T00:01:00,1005.3,2024-07-21T15:38:00,29.4,34.8,2024-07-21T12:32:00,25.8,2024-07-21T22:48:00,79.0,57.0,2024-07-21T15:42:00,1.7,342.0,9.1,169.0,2024-07-21T17:48:00,0.0,22.9,31.9,30.5,29.2,28.1,26.3,-99.8,29.8
2024-07-22,1004.3,1008.0,2024-07-22T00:01:00,1001.9,2024-07-23T00:00:00,29.9,35.0,2024-07-22T13:05:00,25.3,2024-07-22T01:55:00,76.0,52.0,2024-07-22T12:31:00,1.4,346.0,8.2,305.0,2024-07-22T15:14:00,0.0,27.1,33.2,31.0,29.3,28.2,26.3,-99.8,30.0
2024-07-23,996.6,1001.9,2024-07-23T00:01:00,992.0,2024-07-23T17:56:00,30.8,35.2,2024-07-23T14:12:00,27.7,2024-07-23T05:12:00,77.0,58.0,2024-07-23T11:42:00,2.5,342.0,11.7,13.0,2024-07-23T14:52:00,0.0,26.2,33.9,31.6,29.6,28.2,26.4,-99.8,30.4
2024-07-24,985.6,992.8,2024-07-24T00:32:00,977.9,2024-07-24T22:56:00,27.7,29.3,2024-07-24T11:25:00,25.8,2024-07-24T22:50:00,91.0,82.0,2024-07-24T15:32:00,4.5,310.0,20.1,322.0,2024-07-24T23:00:00,67.0,6.4,27.5,28.1,28.7,28.3,26.4,-99.8,28.5
2024-07-25,981.8,989.2,2024-07-25T23:57:00,977.4,2024-07-25T05:11:00,26.2,27.5,2024-07-25T00:06:00,25.2,2024-07-25T20:42:00,97.0,93.0,2024-07-25T14:53:00,10.5,264.0,22.9,191.0,2024-07-25T21:28:00,462.0,2.5,26.2,26.3,26.7,27.5,26.6,-99.8,26.4
2024-07-26,996.2,1001.9,2024-07-26T22:59:00,988.7,2024-07-26T00:33:00,26.5,29.3,2024-07-26T11:24:00,24.2,2024-07-26T18:31:00,93.0,82.0,2024-07-26T03:26:00,8.1,185.0,23.1,195.0,2024-07-26T00:13:00,61.0,6.8,26.2,26.3,26.4,26.8,26.4,-99.8,26.3
2024-07-27,1006.4,1009.1,2024-07-27T23:05:00,1001.6,2024-07-27T00:01:00,28.8,32.3,2024-07-27T11:29:00,26.6,2024-07-28T00:00:00,82.0,67.0,2024-07-27T15:23:00,5.3,188.0,14.7,208.0,2024-07-27T15:23:00,0.0,18.2,28.7,27.9,27.0,26.7,26.2,-99.8,27.4
2024-07-28,1008.0,1009.1,2024-07-28T22:11:00,1005.9,2024-07-28T15:27:00,28.5,33.9,2024-07-28T10:54:00,26.3,2024-07-29T00:00:00,83.0,59.0,2024-07-28T10:37:00,1.8,11.0,9.2,21.0,2024-07-28T14:03:00,0.0,16.6,28.8,28.4,27.7,27.0,26.1,-99.8,28.1
2024-07-29,1006.6,1008.2,2024-07-29T00:01:00,1004.2,2024-07-29T15:33:00,28.4,33.1,2024-07-29T13:40:00,26.1,2024-07-29T22:48:00,84.0,62.0,2024-07-29T13:40:00,1.7,34.0,8.4,144.0,2024-07-29T18:31:00,0.5,15.3,29.0,28.4,27.8,27.2,26.1,-99.8,28.1
2024-07-30,1007.1,1009.2,2024-07-30T23:01:00,1005.8,2024-07-30T04:07:00,29.3,34.5,2024-07-30T11:38:00,25.8,2024-07-30T05:31:00,78.0,54.0,2024-07-30T11:40:00,3.1,232.0,8.7,261.0,2024-07-30T14:05:00,0.5,25.3,30.1,29.2,28.1,27.4,26.2,-99.8,28.7
2024-07-31,1008.6,1010.4,2024-07-31T22:28:00,1007.4,2024-07-31T16:53:00,29.6,34.5,2024-07-31T12:00:00,25.6,2024-07-31T05:46:00,76.0,56.0,2024-07-31T11:31:00,3.4,229.0,10.2,230.0,2024-07-31T13:06:00,0.0,28.5,30.8,29.7,28.5,27.6,26.3,-99.8,29.1
2024-08-01,1008.4,1009.9,2024-08-01T07:38:00,1006.7,2024-08-01T15:45:00,29.8,35.0,2024-08-01T12:52:00,26.3,2024-08-01T02:32:00,76.0,53.0,2024-08-01T11:01:00,2.4,183.0,7.9,271.0,2024-08-01T14:14:00,0.0,30.1,31.0,29.8,28.7,27.7,26.4,-99.8,29.3
2024-08-02,1007.3,1008.3,2024-08-02T07:47:00,1005.6,2024-08-02T15:49:00,30.2,34.7,2024-08-02T10:41:00,26.9,2024-08-02T02:41:00,77.0,52.0,2024-08-02T13:25:00,2.1,276.0,7.4,273.0,2024-08-02T14:12:00,0.0,29.1,31.2,29.8,28.8,27.9,26.4,-99.8,29.3
2024-08-03,1007.5,1008.5,2024-08-03T22:11:00,1005.6,2024-08-03T16:39:00,29.9,35.2,2024-08-03T10:36:00,26.1,2024-08-03T05:20:00,79.0,54.0,2024-08-03T10:40:00,1.8,262.0,7.2,288.0,2024-08-03T14:56:00,0.0,26.6,30.7,29.6,28.8,28.0,26.5,-99.8,29.2
2024-08-04,1006.8,1008.0,2024-08-04T22:36:00,1004.0,2024-08-04T16:31:00,30.3,35.5,2024-08-04T12:08:00,26.6,2024-08-04T04:21:00,76.0,52.0,2024-08-04T14:56:00,1.2,266.0,6.0,253.0,2024-08-04T15:17:00,0.0,26.8,30.8,29.6,28.8,28.1,26.6,-99.8,29.1
2024-08-05,1005.2,1007.1,2024-08-05T00:01:00,1003.0,2024-08-05T15:57:00,29.9,34.6,2024-08-05T12:57:00,26.6,2024-08-05T04:51:00,77.0,49.0,2024-08-05T12:36:00,1.2,281.0,7.6,282.0,2024-08-05T11:22:00,0.0,24.0,30.3,29.3,28.8,28.2,26.7,-99.8,29.0
2024-08-06,1004.9,1006.2,2024-08-06T23:53:00,1003.5,2024-08-06T03:29:00,28.2,33.2,2024-08-06T12:15:00,26.1,2024-08-06T19:42:00,82.0,56.0,2024-08-06T12:09:00,1.2,143.0,5.7,313.0,2024-08-06T13:08:00,0.0,10.1,28.1,28.2,28.5,28.2,26.7,-99.8,28.3
2024-08-07,1005.5,1006.5,2024-08-07T07:00:00,1003.9,2024-08-07T16:37:00,28.7,33.5,2024-08-07T10:45:00,25.3,2024-08-07T05:41:00,79.0,53.0,2024-08-07T13:28:00,0.9,117.0,5.6,329.0,2024-08-07T12:07:00,0.0,14.4,28.7,28.3,28.2,28.1,26.8,-99.8,28.2
2024-08-08,1005.2,1006.9,2024-08-08T10:01:00,1003.8,2024-08-08T16:40:00,28.5,34.4,2024-08-08T13:13:00,25.6,2024-08-08T15:17:00,85.0,53.0,2024-08-08T13:04:00,1.2,179.0,7.9,198.0,2024-08-08T15:13:00,8.0,11.3,28.1,28.3,28.3,28.0,26.8,-99.8,28.3
2024-08-09,1004.4,1006.0,2024-08-09T07:39:00,1003.2,2024-08-09T15:56:00,28.7,33.2,2024-08-09T12:01:00,25.6,2024-08-09T06:46:00,83.0,63.0,2024-08-09T11:34:00,2.8,225.0,8.8,241.0,2024-08-09T14:17:00,5.0,22.6,28.4,28.4,28.3,28.0,26.8,-99.8,28.4
2024-08-10,1003.4,1004.9,2024-08-10T09:46:00,1002.0,2024-08-10T15:42:00,27.8,32.5,2024-08-10T12:10:00,25.7,2024-08-10T22:42:00,85.0,68.0,2024-08-10T12:10:00,2.9,180.0,8.3,193.0,2024-08-10T16:43:00,0.0,15.4,27.8,27.9,28.1,28.0,26.8,-99.8,28.0
2024-08-11,1002.7,1004.3,2024-08-11T08:39:00,1000.8,2024-08-11T15:09:00,28.9,34.5,2024-08-11T14:09:00,25.5,2024-08-11T05:30:00,79.0,54.0,2024-08-11T15:52:00,2.2,233.0,7.6,228.0,2024-08-11T15:21:00,0.0,20.0,28.2,28.0,28.0,27.9,26.9,-99.8,28.0
2024-08-12,1003.4,1005.6,2024-08-12T21:55:00,1001.2,2024-08-12T15:04:00,29.6,34.9,2024-08-12T14:46:00,25.7,2024-08-12T03:55:00,78.0,53.0,2024-08-12T12:22:00,2.1,157.0,7.0,275.0,2024-08-12T13:53:00,0.0,23.0,28.9,28.4,28.2,28.0,26.9,-99.8,28.3
2024-08-13,1005.2,1006.6,2024-08-13T21:21:00,1003.8,2024-08-13T14:37:00,30.0,35.8,2024-08-13T12:06:00,26.1,2024-08-13T05:28:00,78.0,53.0,2024-08-13T12:33:00,2.2,257.0,8.6,270.0,2024-08-13T13:56:00,0.0,24.9,29.2,28.6,28.3,28.0,26.9,-99.8,28.4
2024-08-14,1005.3,1006.6,2024-08-14T21:49:00,1004.0,2024-08-14T13:19:00,28.6,34.0,2024-08-14T11:49:00,26.1,2024-08-14T23:32:00,83.0,59.0,2024-08-14T12:42:00,2.4,265.0,10.5,253.0,2024-08-14T13:24:00,1.5,16.2,28.6,28.4,28.3,28.1,26.9,-99.8,28.3
2024-08-15,1004.6,1005.9,2024-08-15T11:10:00,1003.4,2024-08-15T17:59:00,26.6,30.6,2024-08-15T09:37:00,24.6,2024-08-15T15:01:00,94.0,74.0,2024-08-15T09:51:00,2.0,261.0,9.3,263.0,2024-08-15T09:59:00,40.0,8.1,27.0,27.4,27.9,28.0,26.9,-99.8,27.6
2024-08-16,1004.8,1007.3,2024-08-16T22:41:00,1003.0,2024-08-16T14:21:00,28.1,33.5,2024-08-16T10:54:00,25.0,2024-08-16T05:41:00,84.0,61.0,2024-08-16T10:46:00,1.8,285.0,6.7,257.0,2024-08-16T12:31:00,4.5,21.6,27.6,27.5,27.6,27.8,26.9,-99.8,27.6
2024-08-17,1008.0,1009.0,2024-08-17T10:47:00,1006.2,2024-08-17T03:47:00,27.5,30.0,2024-08-17T13:57:00,25.2,2024-08-17T00:51:00,87.0,74.0,2024-08-17T13:57:00,2.3,187.0,6.5,192.0,2024-08-17T09:07:00,2.5,12.3,27.0,27.3,27.6,27.8,26.9,-99.8,27.4
2024-08-18,1006.9,1008.5,2024-08-18T00:28:00,1005.0,2024-08-18T15:55:00,28.3,33.3,2024-08-18T14:18:00,25.2,2024-08-18T05:52:00,82.0,60.0,2024-08-18T14:08:00,2.4,179.0,7.3,193.0,2024-08-18T23:56:00,1.5,18.2,27.6,27.6,27.6,27.7,26.9,-99.8,27.6
2024-08-19,1005.9,1007.9,2024-08-19T22:29:00,1004.6,2024-08-19T04:19:00,27.1,31.1,2024-08-19T10:27:00,25.1,2024-08-19T17:58:00,86.0,68.0,2024-08-19T10:40:00,3.5,188.0,11.2,228.0,2024-08-19T15:19:00,11.0,13.8,26.7,27.2,27.6,27.7,26.8,-99.8,27.4
2024-08-20,1007.9,1010.7,2024-08-20T21:22:00,1006.4,2024-08-20T04:18:00,26.9,34.0,2024-08-20T12:02:00,24.1,2024-08-20T18:15:00,81.0,57.0,2024-08-20T11:40:00,4.1,196.0,16.3,236.0,2024-08-20T14:48:00,37.0,15.2,26.0,26.5,27.2,27.6,26.8,-99.8,26.8
2024-08-21,1010.0,1011.4,2024-08-21T21:43:00,1009.2,2024-08-21T00:25:00,27.5,33.3,2024-08-21T10:36:00,24.2,2024-08-21T15:01:00,82.0,58.0,2024-08-21T10:28:00,2.7,248.0,14.4,264.0,2024-08-21T14:15:00,4.0,23.2,26.5,26.7,26.9,27.4,26.8,-99.8,26.7
2024-08-22,1009.9,1011.2,2024-08-22T09:33:00,1008.0,2024-08-22T16:33:00,28.4,33.2,2024-08-22T10:43:00,24.2,2024-08-22T05:42:00,83.0,57.0,2024-08-22T12:45:00,1.5,226.0,6.3,283.0,2024-08-22T13:44:00,0.0,28.6,27.3,27.1,27.1,27.3,26.7,-99.8,27.1
